filename	AC Accuracy V0	DICE V0	ER V0	Jaccard V0	SE Sensitivity V0	SP Specificity V0	
ISIC_0010022	0.889638265	0.8891836886	0.110361735	0.8004777022	0.8131535807	0.9810699749	
ISIC_0010024	0.906405131	0.5305140962	0.09359486898	0.3610202009	0.3610202009	1.0	
ISIC_0010025	0.9766311646	0.9227120184	0.02336883545	0.8565137958	0.8574711386	0.9997828375	
ISIC_0010029	0.7831637065	0.6684875902	0.2168362935	0.5020513405	0.5034243467	0.9979006849	
ISIC_0010032	0.9842236837	0.9349147812	0.01577631632	0.8777840165	0.8819628647	0.9992982159	
ISIC_0010035	0.4980341593	0.2020851272	0.5019658407	0.1123997194	0.1123997194	1.0	
ISIC_0010036	0.9741312663	0.9700383799	0.02586873372	0.9418199289	0.959197642	0.985702808	
ISIC_0010040	0.8032519023	0.439957869	0.1967480977	0.2820166585	0.2820166585	1.0	
ISIC_0010042	0.9720357259	0.9052485545	0.02796427409	0.8268987068	0.8900175369	0.986519947	
ISIC_0010043	0.8282051086	0.6475831253	0.1717948914	0.4788339582	0.4788339582	1.0	
ISIC_0010044	0.9809989929	0.9402688561	0.01900100708	0.8872711362	0.9128049112	0.9943611681	
ISIC_0010046	0.9597663879	0.8213735287	0.04023361206	0.6968904472	0.6993155557	0.999469524	
ISIC_0010051	0.7594413757	0.7616589123	0.2405586243	0.6150639108	0.6155586463	0.9986626535	
ISIC_0010052	0.9657758077	0.7731506064	0.0342241923	0.6301919457	0.6619234544	0.9951348412	
ISIC_0010053	0.9939028422	0.9565327749	0.006097157796	0.9166869375	0.9254179018	0.9992555739	
ISIC_0010054	0.8773384094	0.756010269	0.1226615906	0.6077303133	0.6085766758	0.9993676725	
ISIC_0010056	0.2513211568	0.3600823828	0.7486788432	0.2195734585	0.2197569679	0.9806878793	
ISIC_0010057	0.8792215983	0.8824981877	0.1207784017	0.7897062698	0.7900718551	0.9993760598	
ISIC_0010060	0.9765345256	0.7108973556	0.02346547445	0.5514668352	0.5514668352	1.0	
ISIC_0010063	0.307694753	0.3540288145	0.692305247	0.2150880997	0.2156433382	0.9811149177	
ISIC_0010064	0.9747886658	0.9006160432	0.02521133423	0.819200642	0.8296408485	0.997965049	
ISIC_0010065	0.4279301961	0.5974045266	0.5720698039	0.4259278872	0.4263870881	0.7647058824	
ISIC_0010066	0.9728062948	0.9501851809	0.02719370524	0.905097893	0.905097893	1.0	
ISIC_0010067	0.9337031047	0.8316575938	0.06629689535	0.7118269348	0.7745481882	0.9763753372	
ISIC_0010068	0.7241872152	0.2359757945	0.2758127848	0.1337712905	0.1337712905	1.0	
ISIC_0010069	0.9846165975	0.8949388634	0.01538340251	0.8098546169	0.8098800748	0.999997233	
ISIC_0010070	0.8675931295	0.8039714379	0.1324068705	0.6722008682	0.9290220408	0.8422256399	
ISIC_0010071	0.7186024984	0.7865543722	0.2813975016	0.6481991069	0.6481991069	1.0	
ISIC_0010074	0.9225603739	0.8032157063	0.07743962606	0.671144926	0.6714785061	0.9998470066	
ISIC_0010075	0.6131108602	0.5634065146	0.3868891398	0.3921822842	0.400992273	0.9629508605	
ISIC_0010078	0.9004402161	0.8816674198	0.09955978394	0.7883767633	0.7935047553	0.9942913762	
ISIC_0010079	0.8687667847	0.837853379	0.1312332153	0.7209532462	0.7236042627	0.996757869	
ISIC_0010080	0.9952697754	0.9879243519	0.004730224609	0.9761368666	0.9793534436	0.9991886603	
ISIC_0010081	0.8947283427	0.2262493341	0.1052716573	0.1275541926	0.1275541926	1.0	
ISIC_0010083	0.8356323242	0.7739562895	0.1643676758	0.631263211	0.631263211	1.0	
ISIC_0010086	0.5112749736	0.0	0.4887250264	0.0	0.0	0.6222634572	
ISIC_0010087	0.9954744975	0.9269154157	0.004525502523	0.8637859767	0.8891383997	0.999021088	
ISIC_0010090	0.994942983	0.9389927749	0.005057017008	0.8850013012	0.913121308	0.9985854958	
ISIC_0010091	0.9843864441	0.9812862627	0.01561355591	0.9632600669	0.987788227	0.9819789497	
ISIC_0010093	0.5180079142	0.4112367858	0.4819920858	0.2588408279	0.2655545392	0.9550929399	
ISIC_0010094	0.9812660217	0.9548774773	0.01873397827	0.913651229	0.9998781333	0.9766638542	
ISIC_0010101	0.493947347	0.375069092	0.506052653	0.230821563	0.2796902115	0.748483019	
ISIC_0010102	0.865948995	0.6923243054	0.134051005	0.5294311948	0.531254759	0.9986345153	
ISIC_0010104	0.9947484334	0.9496292321	0.005251566569	0.9040895474	0.9747127012	0.9958204453	
ISIC_0010105	0.9709421794	0.887857255	0.02905782064	0.7983303034	0.7983514398	0.9999955431	
ISIC_0010168	0.9882202148	0.9753698248	0.01177978516	0.9519237755	0.9566351143	0.9984042025	
ISIC_0010169	0.7529818217	0.8279663306	0.2470181783	0.7064356189	0.7112616375	0.9652431047	
ISIC_0010170	0.9762293498	0.8935712334	0.02377065023	0.807617499	0.8104114172	0.9995142083	
ISIC_0010174	0.8418299357	0.5915130339	0.1581700643	0.4199634417	0.4199634417	1.0	
ISIC_0010176	0.99731191	0.9830741885	0.002688090007	0.9667118068	0.9931570007	0.9976663534	
ISIC_0010177	0.9955838521	0.9465585425	0.004416147868	0.898539293	0.939919934	0.9980005546	
ISIC_0010178	0.9881108602	0.9464306176	0.01188913981	0.8983087715	0.8991106321	0.9998819412	
ISIC_0010182	0.9956843058	0.9467808198	0.004315694173	0.8989399714	0.9369665746	0.9981928134	
ISIC_0010184	0.9750467936	0.8414580943	0.02495320638	0.7263078618	0.7297785874	0.9995231249	
ISIC_0010185	0.9864578247	0.9115624792	0.01354217529	0.8374963761	0.8429370028	0.9994135735	
ISIC_0010186	0.7984441121	0.5862200387	0.2015558879	0.4146472965	0.4146472965	1.0	
ISIC_0010189	0.437664032	0.597611541	0.562335968	0.4261383764	0.4262285295	0.9897856874	
ISIC_0010191	0.924524943	0.8925788249	0.07547505697	0.805997614	0.8187489624	0.9901801575	
ISIC_0010194	0.9092725118	0.7439486972	0.0907274882	0.5922916488	0.5931355719	0.9995929217	
ISIC_0010203	0.9713897705	0.7837827449	0.02861022949	0.6444430398	0.6444430398	1.0	
ISIC_0010204	0.4240620931	0.5835653316	0.5759379069	0.4119959392	0.4122115988	0.9756362977	
ISIC_0010205	0.5831400553	0.3006161146	0.4168599447	0.1768971197	1.0	0.5421187302	
ISIC_0010212	0.9812927246	0.972408723	0.01870727539	0.9462991218	0.9994564191	0.9723531945	
ISIC_0010213	0.9536488851	0.9067828684	0.04635111491	0.8294627318	0.88249114	0.9780642429	
ISIC_0010218	0.9473571777	0.877311522	0.05264282227	0.7814380741	0.8268349905	0.9828781782	
ISIC_0010219	0.9291699727	0.7847534845	0.07083002726	0.6457566218	0.6457566218	1.0	
ISIC_0010220	0.9712562561	0.754296149	0.0287437439	0.6055180357	0.6055180357	1.0	
ISIC_0010222	0.6055335999	0.6938293318	0.3944664001	0.5311934716	0.531425565	0.997687926	
ISIC_0010223	0.9318669637	0.8597498731	0.0681330363	0.7540011202	0.7540011202	1.0	
ISIC_0010225	0.9736849467	0.886339296	0.0263150533	0.7958791155	0.7959733265	0.9999824832	
ISIC_0010226	0.9277865092	0.6838744872	0.0722134908	0.5196119067	0.5196119067	1.0	
ISIC_0010227	0.9698206584	0.8169887266	0.03017934163	0.6906009647	0.6906819989	0.9999873191	
ISIC_0010228	0.5465393066	0.648649341	0.4534606934	0.4800007582	0.4812252213	0.9829549895	
